sample_id,cell_line,exposure_seconds,seed,run_status,runtime_s,param__normoxic_CC_can_grow_probability,param__normoxic_CC_can_grow_diameter_rate,param__normoxic_CC_can_divide_probability,param__normoxic_CC_can_divide_diameter_cutoff,param__normoxic_CC_can_divide_O2_threshold,param__normoxic_CC_diameter_max,y_0h,time_0h,y_24h,time_24h,y_48h,time_48h,y_72h,time_72h
70,EGI1,0,0,ok,4.615647349040955,0.5371837955900134,7.5423778640245205,0.6032690434699459,18.65356522179247,0.8785631028143748,23.067213823674535,1.0,1.0,1.9910554561717353,1.9910554561717353,3.9964221824686943,3.9964221824686943,7.891771019677996,7.891771019677996
70,EGI1,0,17,ok,4.663063967018388,0.5371837955900134,7.5423778640245205,0.6032690434699459,18.65356522179247,0.8785631028143748,23.067213823674535,1.0,1.0,1.9919499105545617,1.9919499105545617,3.998211091234347,3.998211091234347,7.915921288014311,7.915921288014311
70,EGI1,0,34,ok,4.6018533010501415,0.5371837955900134,7.5423778640245205,0.6032690434699459,18.65356522179247,0.8785631028143748,23.067213823674535,1.0,1.0,1.9874776386404294,1.9874776386404294,3.992844364937388,3.992844364937388,7.879248658318426,7.879248658318426
71,EGI1,0,0,ok,4.776579724973999,0.7684558125159492,6.707305615678141,0.6733096442169105,18.293559070100557,0.37944489294495626,27.341022775921868,1.0,1.0,1.996422182468694,1.996422182468694,4.0,4.0,8.0,8.0
71,EGI1,0,17,ok,4.713593907072209,0.7684558125159492,6.707305615678141,0.6733096442169105,18.293559070100557,0.37944489294495626,27.341022775921868,1.0,1.0,1.9973166368515205,1.9973166368515205,3.998211091234347,3.998211091234347,7.999105545617174,7.999105545617174
71,EGI1,0,34,ok,4.780534850084223,0.7684558125159492,6.707305615678141,0.6733096442169105,18.293559070100557,0.37944489294495626,27.341022775921868,1.0,1.0,1.9973166368515205,1.9973166368515205,4.0,4.0,8.0,8.0
72,EGI1,0,0,ok,2.9246313848998398,0.8089672604908861,0.12369534667336034,0.8794277589577407,15.711089843728052,0.7173494096906694,28.68054633745632,1.0,1.0,1.5670840787119857,1.5670840787119857,2.2728085867620753,2.2728085867620753,2.5957066189624327,2.5957066189624327
72,EGI1,0,17,ok,2.9278071359731257,0.8089672604908861,0.12369534667336034,0.8794277589577407,15.711089843728052,0.7173494096906694,28.68054633745632,1.0,1.0,1.5706618962432917,1.5706618962432917,2.2737030411449015,2.2737030411449015,2.5966010733452594,2.5966010733452594
72,EGI1,0,34,ok,2.9244336360134184,0.8089672604908861,0.12369534667336034,0.8794277589577407,15.711089843728052,0.7173494096906694,28.68054633745632,1.0,1.0,1.5652951699463327,1.5652951699463327,2.278175313059034,2.278175313059034,2.5948121645796065,2.5948121645796065
73,EGI1,0,0,ok,2.863401315989904,0.8370347606443356,0.3081476518460226,0.05415403012889576,14.227222433395657,0.3311462001311349,20.82833602886646,1.0,1.0,1.2227191413237926,1.2227191413237926,1.9257602862254024,1.9257602862254024,3.0876565295169947,3.0876565295169947
73,EGI1,0,17,ok,2.802502595935948,0.8370347606443356,0.3081476518460226,0.05415403012889576,14.227222433395657,0.3311462001311349,20.82833602886646,1.0,1.0,1.2495527728085867,1.2495527728085867,1.9186046511627908,1.9186046511627908,3.0957066189624327,3.0957066189624327
73,EGI1,0,34,ok,2.877134721027687,0.8370347606443356,0.3081476518460226,0.05415403012889576,14.227222433395657,0.3311462001311349,20.82833602886646,1.0,1.0,1.2334525939177101,1.2334525939177101,1.9695885509838997,1.9695885509838997,3.1565295169946332,3.1565295169946332
74,EGI1,0,0,ok,2.3934753300854936,0.6396450738372058,2.0994606012714567,0.023269380064690866,16.729184460874748,0.34574639507391147,22.91714485967834,1.0,1.0,1.1261180679785332,1.1261180679785332,1.520572450805009,1.520572450805009,2.0688729874776386,2.0688729874776386
74,EGI1,0,17,ok,2.39135259995237,0.6396450738372058,2.0994606012714567,0.023269380064690866,16.729184460874748,0.34574639507391147,22.91714485967834,1.0,1.0,1.1198568872987478,1.1198568872987478,1.5152057245080501,1.5152057245080501,2.0483005366726297,2.0483005366726297
74,EGI1,0,34,ok,2.376850966946222,0.6396450738372058,2.0994606012714567,0.023269380064690866,16.729184460874748,0.34574639507391147,22.91714485967834,1.0,1.0,1.1064400715563507,1.1064400715563507,1.5322003577817531,1.5322003577817531,2.0483005366726297,2.0483005366726297
75,EGI1,0,0,ok,2.2990071260137483,0.5935618705897002,1.3891549436412607,0.23489920861041005,21.494971411152548,0.13558157517195787,20.70687723907551,1.0,1.0,1.2880143112701252,1.2880143112701252,1.4203935599284436,1.4203935599284436,1.4320214669051878,1.4320214669051878
75,EGI1,0,17,ok,2.283230551984161,0.5935618705897002,1.3891549436412607,0.23489920861041005,21.494971411152548,0.13558157517195787,20.70687723907551,1.0,1.0,1.2772808586762074,1.2772808586762074,1.424865831842576,1.424865831842576,1.4445438282647585,1.4445438282647585
75,EGI1,0,34,ok,2.2934697109740227,0.5935618705897002,1.3891549436412607,0.23489920861041005,21.494971411152548,0.13558157517195787,20.70687723907551,1.0,1.0,1.2906976744186047,1.2906976744186047,1.4221824686940967,1.4221824686940967,1.4400715563506261,1.4400715563506261
76,EGI1,0,0,ok,2.1360695719486102,0.31124695915821793,0.129347528692412,0.312220988650471,17.935478123651965,0.5201513349520132,25.53726608775773,1.0,1.0,1.2110912343470484,1.2110912343470484,1.2495527728085867,1.2495527728085867,1.2495527728085867,1.2495527728085867
76,EGI1,0,17,ok,2.1993912869365886,0.31124695915821793,0.129347528692412,0.312220988650471,17.935478123651965,0.5201513349520132,25.53726608775773,1.0,1.0,1.210196779964222,1.210196779964222,1.2486583184257602,1.2486583184257602,1.2486583184257602,1.2486583184257602
76,EGI1,0,34,ok,2.1904342230409384,0.31124695915821793,0.129347528692412,0.312220988650471,17.935478123651965,0.5201513349520132,25.53726608775773,1.0,1.0,1.2021466905187836,1.2021466905187836,1.2468694096601074,1.2468694096601074,1.2468694096601074,1.2468694096601074
77,EGI1,0,0,ok,3.3471609980333596,0.7317565618307522,11.448901003791654,0.10279187606374901,15.025878188515367,0.8427324696759284,26.326556889545838,1.0,1.0,1.4311270125223614,1.4311270125223614,2.467799642218247,2.467799642218247,4.3711985688729875,4.3711985688729875
77,EGI1,0,17,ok,3.3379282830283046,0.7317565618307522,11.448901003791654,0.10279187606374901,15.025878188515367,0.8427324696759284,26.326556889545838,1.0,1.0,1.404293381037567,1.404293381037567,2.445438282647585,2.445438282647585,4.416815742397138,4.416815742397138
77,EGI1,0,34,ok,3.382504962035455,0.7317565618307522,11.448901003791654,0.10279187606374901,15.025878188515367,0.8427324696759284,26.326556889545838,1.0,1.0,1.4355992844364938,1.4355992844364938,2.4838998211091234,2.4838998211091234,4.447227191413238,4.447227191413238
78,EGI1,0,0,ok,1.9616809349972755,0.04316953193095081,0.33353451009305013,0.0033097134567545974,14.974342650567703,0.011223687760009872,27.733183600593154,1.0,1.0,1.0080500894454383,1.0080500894454383,1.0509838998211092,1.0509838998211092,1.095706618962433,1.095706618962433
78,EGI1,0,17,ok,1.957715362077579,0.04316953193095081,0.33353451009305013,0.0033097134567545974,14.974342650567703,0.011223687760009872,27.733183600593154,1.0,1.0,1.0107334525939178,1.0107334525939178,1.0509838998211092,1.0509838998211092,1.075134168157424,1.075134168157424
