729
 -3.200000e+02 -3.200000e+02 -3.200000e+02
 -2.400000e+02 -3.200000e+02 -3.200000e+02
 -1.600000e+02 -3.200000e+02 -3.200000e+02
 -8.000000e+01 -3.200000e+02 -3.200000e+02
 0.000000e+00 -3.200000e+02 -3.200000e+02
 8.000000e+01 -3.200000e+02 -3.200000e+02
 1.600000e+02 -3.200000e+02 -3.200000e+02
 2.400000e+02 -3.200000e+02 -3.200000e+02
 3.200000e+02 -3.200000e+02 -3.200000e+02
 -3.200000e+02 -2.400000e+02 -3.200000e+02
 -2.400000e+02 -2.400000e+02 -3.200000e+02
 -1.600000e+02 -2.400000e+02 -3.200000e+02
 -8.000000e+01 -2.400000e+02 -3.200000e+02
 0.000000e+00 -2.400000e+02 -3.200000e+02
 8.000000e+01 -2.400000e+02 -3.200000e+02
 1.600000e+02 -2.400000e+02 -3.200000e+02
 2.400000e+02 -2.400000e+02 -3.200000e+02
 3.200000e+02 -2.400000e+02 -3.200000e+02
 -3.200000e+02 -1.600000e+02 -3.200000e+02
 -2.400000e+02 -1.600000e+02 -3.200000e+02
 -1.600000e+02 -1.600000e+02 -3.200000e+02
 -8.000000e+01 -1.600000e+02 -3.200000e+02
 0.000000e+00 -1.600000e+02 -3.200000e+02
 8.000000e+01 -1.600000e+02 -3.200000e+02
 1.600000e+02 -1.600000e+02 -3.200000e+02
 2.400000e+02 -1.600000e+02 -3.200000e+02
 3.200000e+02 -1.600000e+02 -3.200000e+02
 -3.200000e+02 -8.000000e+01 -3.200000e+02
 -2.400000e+02 -8.000000e+01 -3.200000e+02
 -1.600000e+02 -8.000000e+01 -3.200000e+02
 -8.000000e+01 -8.000000e+01 -3.200000e+02
 0.000000e+00 -8.000000e+01 -3.200000e+02
 8.000000e+01 -8.000000e+01 -3.200000e+02
 1.600000e+02 -8.000000e+01 -3.200000e+02
 2.400000e+02 -8.000000e+01 -3.200000e+02
 3.200000e+02 -8.000000e+01 -3.200000e+02
 -3.200000e+02 0.000000e+00 -3.200000e+02
 -2.400000e+02 0.000000e+00 -3.200000e+02
 -1.600000e+02 0.000000e+00 -3.200000e+02
 -8.000000e+01 0.000000e+00 -3.200000e+02
 0.000000e+00 0.000000e+00 -3.200000e+02
 8.000000e+01 0.000000e+00 -3.200000e+02
 1.600000e+02 0.000000e+00 -3.200000e+02
 2.400000e+02 0.000000e+00 -3.200000e+02
 3.200000e+02 0.000000e+00 -3.200000e+02
 -3.200000e+02 8.000000e+01 -3.200000e+02
 -2.400000e+02 8.000000e+01 -3.200000e+02
 -1.600000e+02 8.000000e+01 -3.200000e+02
 -8.000000e+01 8.000000e+01 -3.200000e+02
 0.000000e+00 8.000000e+01 -3.200000e+02
 8.000000e+01 8.000000e+01 -3.200000e+02
 1.600000e+02 8.000000e+01 -3.200000e+02
 2.400000e+02 8.000000e+01 -3.200000e+02
 3.200000e+02 8.000000e+01 -3.200000e+02
 -3.200000e+02 1.600000e+02 -3.200000e+02
 -2.400000e+02 1.600000e+02 -3.200000e+02
 -1.600000e+02 1.600000e+02 -3.200000e+02
 -8.000000e+01 1.600000e+02 -3.200000e+02
 0.000000e+00 1.600000e+02 -3.200000e+02
 8.000000e+01 1.600000e+02 -3.200000e+02
 1.600000e+02 1.600000e+02 -3.200000e+02
 2.400000e+02 1.600000e+02 -3.200000e+02
 3.200000e+02 1.600000e+02 -3.200000e+02
 -3.200000e+02 2.400000e+02 -3.200000e+02
 -2.400000e+02 2.400000e+02 -3.200000e+02
 -1.600000e+02 2.400000e+02 -3.200000e+02
 -8.000000e+01 2.400000e+02 -3.200000e+02
 0.000000e+00 2.400000e+02 -3.200000e+02
 8.000000e+01 2.400000e+02 -3.200000e+02
 1.600000e+02 2.400000e+02 -3.200000e+02
 2.400000e+02 2.400000e+02 -3.200000e+02
 3.200000e+02 2.400000e+02 -3.200000e+02
 -3.200000e+02 3.200000e+02 -3.200000e+02
 -2.400000e+02 3.200000e+02 -3.200000e+02
 -1.600000e+02 3.200000e+02 -3.200000e+02
 -8.000000e+01 3.200000e+02 -3.200000e+02
 0.000000e+00 3.200000e+02 -3.200000e+02
 8.000000e+01 3.200000e+02 -3.200000e+02
 1.600000e+02 3.200000e+02 -3.200000e+02
 2.400000e+02 3.200000e+02 -3.200000e+02
 3.200000e+02 3.200000e+02 -3.200000e+02
 -3.200000e+02 -3.200000e+02 -2.400000e+02
 -2.400000e+02 -3.200000e+02 -2.400000e+02
 -1.600000e+02 -3.200000e+02 -2.400000e+02
 -8.000000e+01 -3.200000e+02 -2.400000e+02
 0.000000e+00 -3.200000e+02 -2.400000e+02
 8.000000e+01 -3.200000e+02 -2.400000e+02
 1.600000e+02 -3.200000e+02 -2.400000e+02
 2.400000e+02 -3.200000e+02 -2.400000e+02
 3.200000e+02 -3.200000e+02 -2.400000e+02
 -3.200000e+02 -2.400000e+02 -2.400000e+02
 -2.400000e+02 -2.400000e+02 -2.400000e+02
 -1.600000e+02 -2.400000e+02 -2.400000e+02
 -8.000000e+01 -2.400000e+02 -2.400000e+02
 0.000000e+00 -2.400000e+02 -2.400000e+02
 8.000000e+01 -2.400000e+02 -2.400000e+02
 1.600000e+02 -2.400000e+02 -2.400000e+02
 2.400000e+02 -2.400000e+02 -2.400000e+02
 3.200000e+02 -2.400000e+02 -2.400000e+02
 -3.200000e+02 -1.600000e+02 -2.400000e+02
 -2.400000e+02 -1.600000e+02 -2.400000e+02
 -1.600000e+02 -1.600000e+02 -2.400000e+02
 -8.000000e+01 -1.600000e+02 -2.400000e+02
 0.000000e+00 -1.600000e+02 -2.400000e+02
 8.000000e+01 -1.600000e+02 -2.400000e+02
