current_time, N_vessels, N_cells, N_cells_pheno_0, N_cells_pheno_1, N_cells_pheno_1_Ap, N_cells_pheno_1_G1, N_cells_pheno_1_Sy, N_cells_pheno_1_G2, N_cells_pheno_1_Di, N_cells_pheno_1_Tr, N_cell_protrusions
52.5,0,1264,0,1264,0,261,998,0,5,0,0
52.6,0,1265,0,1265,0,241,1023,0,1,0,0
52.7,0,1266,0,1266,0,227,1038,0,1,0,0
52.8,0,1269,0,1269,0,239,1027,0,3,0,0
52.9,0,1272,0,1272,0,256,1013,0,3,0,0
53,0,1278,0,1278,0,224,1048,0,6,0,0
53.1,0,1281,0,1281,0,232,1046,0,3,0,0
53.2,0,1286,0,1286,0,250,1031,0,5,0,0
53.3,0,1289,0,1289,0,241,1045,0,3,0,0
53.4,0,1291,0,1291,0,242,1047,0,2,0,0
53.5,0,1292,0,1292,0,225,1066,0,1,0,0
53.6,0,1294,0,1294,0,250,1042,0,2,0,0
53.7,0,1297,0,1297,0,224,1070,0,3,0,0
53.8,0,1300,0,1300,0,247,1050,0,3,0,0
53.9,0,1306,0,1306,0,248,1052,0,6,0,0
54,0,1308,0,1308,0,257,1049,0,2,0,0
54.1,0,1311,0,1311,0,239,1069,0,3,0,0
54.2,0,1317,0,1317,0,241,1070,0,6,0,0
54.3,0,1318,0,1318,0,253,1064,0,1,0,0
54.4,0,1322,0,1322,0,220,1098,0,4,0,0
54.5,0,1325,0,1325,0,237,1085,0,3,0,0
54.6,0,1327,0,1327,0,251,1074,0,2,0,0
54.7,0,1329,0,1329,0,240,1087,0,2,0,0
54.8,0,1336,0,1336,0,269,1060,0,7,0,0
54.9,0,1337,0,1337,0,230,1106,0,1,0,0
55,0,1339,0,1339,0,276,1061,0,2,0,0
55.1,0,1341,0,1341,0,231,1108,0,2,0,0
55.2,0,1347,0,1347,0,266,1075,0,6,0,0
55.3,0,1350,0,1350,0,219,1128,0,3,0,0
55.4,0,1352,0,1352,0,250,1100,0,2,0,0
55.5,0,1358,0,1358,0,259,1093,0,6,0,0
55.6,0,1363,0,1363,0,252,1106,0,5,0,0
55.7,0,1367,0,1367,0,286,1077,0,4,0,0
55.8,0,1371,0,1371,0,239,1128,0,4,0,0
55.9,0,1375,0,1375,0,258,1113,0,4,0,0
56,0,1376,0,1376,0,251,1124,0,1,0,0
56.1,0,1379,0,1379,0,255,1121,0,3,0,0
56.2,0,1382,0,1382,0,252,1127,0,3,0,0
56.3,0,1387,0,1387,0,264,1118,0,5,0,0
56.4,0,1389,0,1389,0,259,1128,0,2,0,0
56.5,0,1395,0,1395,0,243,1146,0,6,0,0
56.6,0,1399,0,1399,0,272,1123,0,4,0,0
56.7,0,1402,0,1402,0,274,1125,0,3,0,0
56.8,0,1405,0,1405,0,239,1163,0,3,0,0
56.9,0,1408,0,1408,0,276,1129,0,3,0,0
57,0,1411,0,1411,0,226,1182,0,3,0,0
57.1,0,1419,0,1419,0,256,1155,0,8,0,0
57.2,0,1422,0,1422,0,243,1176,0,3,0,0
57.3,0,1424,0,1424,0,258,1164,0,2,0,0
57.4,0,1425,0,1425,0,261,1163,0,1,0,0
57.5,0,1426,0,1426,0,291,1134,0,1,0,0
57.6,0,1429,0,1429,0,289,1137,0,3,0,0
57.7,0,1432,0,1432,0,257,1172,0,3,0,0
57.8,0,1439,0,1439,0,290,1142,0,7,0,0
57.9,0,1444,0,1444,0,247,1192,0,5,0,0
58,0,1447,0,1447,0,259,1185,0,3,0,0
58.1,0,1448,0,1448,0,265,1182,0,1,0,0
58.2,0,1456,0,1456,0,284,1164,0,8,0,0
58.3,0,1460,0,1460,0,273,1183,0,4,0,0
58.4,0,1466,0,1466,0,284,1176,0,6,0,0
58.5,0,1474,0,1474,0,249,1217,0,8,0,0
58.6,0,1478,0,1478,0,267,1207,0,4,0,0
58.7,0,1485,0,1485,0,258,1220,0,7,0,0
58.8,0,1487,0,1487,0,260,1225,0,2,0,0
58.9,0,1491,0,1491,0,273,1214,0,4,0,0
59,0,1498,0,1498,0,286,1205,0,7,0,0
59.1,0,1500,0,1500,0,280,1218,0,2,0,0
59.2,0,1507,0,1507,0,284,1216,0,7,0,0
59.3,0,1512,0,1512,0,261,1246,0,5,0,0
59.4,0,1515,0,1515,0,282,1230,0,3,0,0
59.5,0,1520,0,1520,0,264,1251,0,5,0,0
59.6,0,1524,0,1524,0,258,1262,0,4,0,0
59.7,0,1529,0,1529,0,303,1221,0,5,0,0
59.8,0,1535,0,1535,0,310,1219,0,6,0,0
59.9,0,1540,0,1540,0,250,1285,0,5,0,0
60,0,1542,0,1542,0,287,1253,0,2,0,0
60.1,0,1548,0,1548,0,263,1279,0,6,0,0
60.2,0,1551,0,1551,0,297,1251,0,3,0,0
60.3,0,1556,0,1556,0,316,1235,0,5,0,0
60.4,0,1559,0,1559,0,278,1278,0,3,0,0
60.5,0,1566,0,1566,0,291,1268,0,7,0,0
60.6,0,1571,0,1571,0,285,1281,0,5,0,0
60.7,0,1578,0,1578,0,301,1270,0,7,0,0
60.8,0,1579,0,1579,0,280,1298,0,1,0,0
60.9,0,1583,0,1583,0,278,1301,0,4,0,0
61,0,1585,0,1585,0,286,1297,0,2,0,0
61.1,0,1589,0,1589,0,280,1305,0,4,0,0
61.2,0,1596,0,1596,0,311,1278,0,7,0,0
61.3,0,1600,0,1600,0,286,1310,0,4,0,0
61.4,0,1606,0,1606,0,289,1311,0,6,0,0
61.5,0,1613,0,1613,0,294,1312,0,7,0,0
61.6,0,1616,0,1616,0,286,1327,0,3,0,0
61.7,0,1617,0,1617,0,308,1308,0,1,0,0
61.8,0,1624,0,1624,0,318,1299,0,7,0,0
61.9,0,1632,0,1632,0,262,1362,0,8,0,0
62,0,1640,0,1640,0,297,1335,0,8,0,0
62.1,0,1644,0,1644,0,276,1364,0,4,0,0
62.2,0,1649,0,1649,0,298,1346,0,5,0,0
62.3,0,1656,0,1656,0,282,1367,0,7,0,0
62.4,0,1659,0,1659,0,283,1373,0,3,0,0
62.5,0,1663,0,1663,0,314,1345,0,4,0,0
62.6,0,1668,0,1668,0,294,1369,0,5,0,0
62.7,0,1670,0,1670,0,286,1382,0,2,0,0
62.8,0,1678,0,1678,0,310,1360,0,8,0,0
62.9,0,1683,0,1683,0,307,1371,0,5,0,0
63,0,1688,0,1688,0,306,1377,0,5,0,0
63.1,0,1691,0,1691,0,322,1366,0,3,0,0
63.2,0,1694,0,1694,0,286,1405,0,3,0,0
63.3,0,1696,0,1696,0,299,1395,0,2,0,0
63.4,0,1704,0,1704,0,293,1403,0,8,0,0
63.5,0,1710,0,1710,0,303,1401,0,6,0,0
63.6,0,1719,0,1719,0,313,1397,0,9,0,0
63.7,0,1731,0,1731,0,291,1428,0,12,0,0
63.8,0,1736,0,1736,0,313,1418,0,5,0,0
63.9,0,1742,0,1742,0,304,1432,0,6,0,0
64,0,1748,0,1748,0,346,1396,0,6,0,0
64.1,0,1753,0,1753,0,338,1410,0,5,0,0
64.2,0,1760,0,1760,0,307,1446,0,7,0,0
64.3,0,1766,0,1766,0,334,1426,0,6,0,0
64.4,0,1769,0,1769,0,313,1453,0,3,0,0
64.5,0,1770,0,1770,0,294,1475,0,1,0,0
64.6,0,1773,0,1773,0,331,1439,0,3,0,0
64.7,0,1777,0,1777,0,324,1449,0,4,0,0
64.8,0,1783,0,1783,0,328,1449,0,6,0,0
64.9,0,1789,0,1789,0,330,1453,0,6,0,0
65,0,1796,0,1796,0,309,1480,0,7,0,0
65.1,0,1801,0,1801,0,315,1481,0,5,0,0
65.2,0,1804,0,1804,0,356,1445,0,3,0,0
65.3,0,1814,0,1814,0,379,1425,0,10,0,0
65.4,0,1817,0,1817,0,279,1535,0,3,0,0
65.5,0,1825,0,1825,0,338,1479,0,8,0,0
65.6,0,1830,0,1830,0,328,1497,0,5,0,0
65.7,0,1834,0,1834,0,313,1517,0,4,0,0
65.8,0,1837,0,1837,0,334,1500,0,3,0,0
65.9,0,1845,0,1845,0,342,1495,0,8,0,0
66,0,1848,0,1848,0,339,1506,0,3,0,0
66.1,0,1856,0,1856,0,359,1489,0,8,0,0
66.2,0,1862,0,1862,0,331,1525,0,6,0,0
66.3,0,1874,0,1874,0,348,1514,0,12,0,0
66.4,0,1876,0,1876,0,338,1536,0,2,0,0
66.5,0,1882,0,1882,0,358,1518,0,6,0,0
66.6,0,1888,0,1888,0,331,1551,0,6,0,0
66.7,0,1894,0,1894,0,323,1565,0,6,0,0
66.8,0,1902,0,1902,0,352,1542,0,8,0,0
66.9,0,1909,0,1909,0,336,1566,0,7,0,0
67,0,1914,0,1914,0,349,1560,0,5,0,0
67.1,0,1915,0,1915,0,314,1600,0,1,0,0
67.2,0,1919,0,1919,0,339,1576,0,4,0,0
67.3,0,1927,0,1927,0,320,1599,0,8,0,0
67.4,0,1930,0,1930,0,359,1568,0,3,0,0
67.5,0,1936,0,1936,0,374,1556,0,6,0,0
67.6,0,1938,0,1938,0,312,1624,0,2,0,0
67.7,0,1946,0,1946,0,339,1599,0,8,0,0
67.8,0,1946,0,1946,0,344,1602,0,0,0,0
67.9,0,1950,0,1950,0,356,1590,0,4,0,0
68,0,1956,0,1956,0,347,1603,0,6,0,0
68.1,0,1960,0,1960,0,327,1629,0,4,0,0
68.2,0,1966,0,1966,0,397,1563,0,6,0,0
68.3,0,1969,0,1969,0,335,1631,0,3,0,0
68.4,0,1976,0,1976,0,369,1600,0,7,0,0
68.5,0,1980,0,1980,0,347,1629,0,4,0,0
68.6,0,1983,0,1983,0,364,1616,0,3,0,0
68.7,0,1988,0,1988,0,350,1633,0,5,0,0
68.8,0,1997,0,1997,0,358,1630,0,9,0,0
68.9,0,2003,0,2003,0,368,1629,0,6,0,0
69,0,2011,0,2011,0,395,1608,0,8,0,0
69.1,0,2019,0,2019,0,364,1647,0,8,0,0
69.2,0,2026,0,2026,0,344,1675,0,7,0,0
69.3,0,2030,0,2030,0,388,1638,0,4,0,0
69.4,0,2035,0,2035,0,378,1652,0,5,0,0
69.5,0,2043,0,2043,0,347,1688,0,8,0,0
69.6,0,2048,0,2048,0,335,1708,0,5,0,0
69.7,0,2050,0,2050,0,351,1697,0,2,0,0
69.8,0,2058,0,2058,0,381,1669,0,8,0,0
69.9,0,2064,0,2064,0,386,1672,0,6,0,0
70,0,2069,0,2069,0,361,1703,0,5,0,0
70.1,0,2076,0,2076,0,371,1698,0,7,0,0
70.2,0,2078,0,2078,0,357,1719,0,2,0,0
70.3,0,2086,0,2086,0,362,1716,0,8,0,0
70.4,0,2092,0,2092,0,360,1726,0,6,0,0
70.5,0,2095,0,2095,0,388,1704,0,3,0,0
70.6,0,2099,0,2099,0,376,1719,0,4,0,0
70.7,0,2105,0,2105,0,380,1719,0,6,0,0
70.8,0,2108,0,2108,0,360,1745,0,3,0,0
70.9,0,2112,0,2112,0,377,1731,0,4,0,0
71,0,2119,0,2119,0,407,1705,0,7,0,0
71.1,0,2127,0,2127,0,401,1718,0,8,0,0
71.2,0,2136,0,2136,0,381,1746,0,9,0,0
71.3,0,2143,0,2143,0,361,1775,0,7,0,0
71.4,0,2147,0,2147,0,384,1759,0,4,0,0
71.5,0,2150,0,2150,0,417,1730,0,3,0,0
71.6,0,2158,0,2158,0,386,1764,0,8,0,0
71.7,0,2160,0,2160,0,388,1770,0,2,0,0
71.8,0,2168,0,2168,0,390,1770,0,8,0,0
71.9,0,2173,0,2173,0,390,1778,0,5,0,0
72,0,2174,0,2174,0,415,1758,0,1,0,0
72.1,0,2177,0,2177,0,377,1797,0,3,0,0
72.2,0,2182,0,2182,0,369,1808,0,5,0,0
72.3,0,2193,0,2193,0,395,1787,0,11,0,0
72.4,0,2195,0,2195,0,369,1824,0,2,0,0
72.5,0,2199,0,2199,0,356,1839,0,4,0,0
72.6,0,2203,0,2203,0,381,1818,0,4,0,0
72.7,0,2211,0,2211,0,387,1816,0,8,0,0
72.8,0,2220,0,2220,0,358,1853,0,9,0,0
72.9,0,2225,0,2225,0,358,1862,0,5,0,0
73,0,2228,0,2228,0,375,1850,0,3,0,0
73.1,0,2233,0,2233,0,378,1850,0,5,0,0
73.2,0,2236,0,2236,0,405,1828,0,3,0,0
73.3,0,2240,0,2240,0,376,1860,0,4,0,0
73.4,0,2243,0,2243,0,356,1884,0,3,0,0
73.5,0,2246,0,2246,0,400,1843,0,3,0,0
73.6,0,2251,0,2251,0,409,1837,0,5,0,0
73.7,0,2253,0,2253,0,381,1870,0,2,0,0
73.8,0,2260,0,2260,0,381,1872,0,7,0,0
73.9,0,2265,0,2265,0,387,1873,0,5,0,0
74,0,2272,0,2272,0,394,1871,0,7,0,0
74.1,0,2277,0,2277,0,379,1893,0,5,0,0
74.2,0,2287,0,2287,0,409,1868,0,10,0,0
74.3,0,2288,0,2288,0,392,1895,0,1,0,0
74.4,0,2293,0,2293,0,404,1884,0,5,0,0
74.5,0,2300,0,2300,0,389,1904,0,7,0,0
74.6,0,2304,0,2304,0,398,1902,0,4,0,0
74.7,0,2306,0,2306,0,399,1905,0,2,0,0
74.8,0,2313,0,2313,0,423,1883,0,7,0,0
74.9,0,2321,0,2321,0,411,1902,0,8,0,0
75,0,2325,0,2325,0,392,1929,0,4,0,0
75.1,0,2330,0,2330,0,418,1907,0,5,0,0
75.2,0,2331,0,2331,0,404,1926,0,1,0,0
75.3,0,2336,0,2336,0,388,1943,0,5,0,0
75.4,0,2339,0,2339,0,397,1939,0,3,0,0
75.5,0,2343,0,2343,0,348,1991,0,4,0,0
75.6,0,2346,0,2346,0,412,1931,0,3,0,0
75.7,0,2357,0,2357,0,428,1918,0,11,0,0
75.8,0,2362,0,2362,0,416,1941,0,5,0,0
75.9,0,2368,0,2368,0,426,1936,0,6,0,0
76,0,2372,0,2372,0,396,1972,0,4,0,0
76.1,0,2377,0,2377,0,371,2001,0,5,0,0
76.2,0,2379,0,2379,0,435,1942,0,2,0,0
76.3,0,2383,0,2383,0,341,2038,0,4,0,0
76.4,0,2388,0,2388,0,413,1970,0,5,0,0
76.5,0,2399,0,2399,0,426,1962,0,11,0,0
76.6,0,2405,0,2405,0,397,2002,0,6,0,0
76.7,0,2409,0,2409,0,411,1994,0,4,0,0
76.8,0,2412,0,2412,0,400,2009,0,3,0,0
76.9,0,2420,0,2420,0,440,1972,0,8,0,0
77,0,2425,0,2425,0,392,2028,0,5,0,0
77.1,0,2427,0,2427,0,429,1996,0,2,0,0
77.2,0,2435,0,2435,0,443,1984,0,8,0,0
77.3,0,2442,0,2442,0,397,2038,0,7,0,0
77.4,0,2449,0,2449,0,414,2028,0,7,0,0
77.5,0,2452,0,2452,0,418,2031,0,3,0,0
77.6,0,2453,0,2453,0,436,2016,0,1,0,0
77.7,0,2460,0,2460,0,407,2046,0,7,0,0
77.8,0,2466,0,2466,0,410,2050,0,6,0,0
77.9,0,2470,0,2470,0,432,2034,0,4,0,0
78,0,2476,0,2476,0,436,2034,0,6,0,0
78.1,0,2483,0,2483,0,453,2023,0,7,0,0
78.2,0,2489,0,2489,0,425,2058,0,6,0,0
78.3,0,2492,0,2492,0,411,2078,0,3,0,0
78.4,0,2504,0,2504,0,445,2047,0,12,0,0
78.5,0,2514,0,2514,0,429,2075,0,10,0,0
78.6,0,2521,0,2521,0,437,2077,0,7,0,0
78.7,0,2525,0,2525,0,419,2102,0,4,0,0
78.8,0,2533,0,2533,0,421,2104,0,8,0,0
78.9,0,2543,0,2543,0,428,2105,0,10,0,0
79,0,2546,0,2546,0,443,2100,0,3,0,0
79.1,0,2551,0,2551,0,439,2107,0,5,0,0
79.2,0,2559,0,2559,0,430,2121,0,8,0,0
79.3,0,2565,0,2565,0,455,2104,0,6,0,0
79.4,0,2574,0,2574,0,443,2122,0,9,0,0
79.5,0,2583,0,2583,0,413,2161,0,9,0,0
79.6,0,2587,0,2587,0,455,2128,0,4,0,0
79.7,0,2592,0,2592,0,447,2140,0,5,0,0
79.8,0,2598,0,2598,0,407,2185,0,6,0,0
79.9,0,2605,0,2605,0,457,2141,0,7,0,0
80,0,2613,0,2613,0,452,2153,0,8,0,0
80.1,0,2622,0,2622,0,407,2206,0,9,0,0
80.2,0,2628,0,2628,0,467,2155,0,6,0,0
80.3,0,2634,0,2634,0,444,2184,0,6,0,0
80.4,0,2641,0,2641,0,453,2181,0,7,0,0
80.5,0,2650,0,2650,0,458,2183,0,9,0,0
80.6,0,2655,0,2655,0,400,2250,0,5,0,0
80.7,0,2661,0,2661,0,416,2239,0,6,0,0
80.8,0,2672,0,2672,0,450,2211,0,11,0,0
80.9,0,2680,0,2680,0,445,2227,0,8,0,0
81,0,2686,0,2686,0,441,2239,0,6,0,0
81.1,0,2698,0,2698,0,494,2192,0,12,0,0
81.2,0,2709,0,2709,0,486,2212,0,11,0,0
81.3,0,2718,0,2718,0,468,2241,0,9,0,0
81.4,0,2724,0,2724,0,489,2229,0,6,0,0
81.5,0,2730,0,2730,0,459,2265,0,6,0,0
81.6,0,2743,0,2743,0,482,2248,0,13,0,0
81.7,0,2756,0,2756,0,455,2288,0,13,0,0
81.8,0,2768,0,2768,0,456,2300,0,12,0,0
81.9,0,2780,0,2780,0,472,2296,0,12,0,0
82,0,2784,0,2784,0,467,2313,0,4,0,0
82.1,0,2796,0,2796,0,446,2338,0,12,0,0
82.2,0,2806,0,2806,0,457,2339,0,10,0,0
82.3,0,2815,0,2815,0,487,2319,0,9,0,0
82.4,0,2822,0,2822,0,473,2342,0,7,0,0
82.5,0,2829,0,2829,0,460,2362,0,7,0,0
82.6,0,2836,0,2836,0,464,2365,0,7,0,0
82.7,0,2844,0,2844,0,481,2355,0,8,0,0
82.8,0,2851,0,2851,0,474,2370,0,7,0,0
82.9,0,2856,0,2856,0,503,2348,0,5,0,0
83,0,2862,0,2862,0,484,2372,0,6,0,0
83.1,0,2867,0,2867,0,471,2391,0,5,0,0
83.2,0,2872,0,2872,0,490,2377,0,5,0,0
83.3,0,2880,0,2880,0,495,2377,0,8,0,0
83.4,0,2886,0,2886,0,447,2433,0,6,0,0
83.5,0,2892,0,2892,0,443,2443,0,6,0,0
83.6,0,2900,0,2900,0,491,2401,0,8,0,0
83.7,0,2910,0,2910,0,529,2371,0,10,0,0
83.8,0,2914,0,2914,0,514,2396,0,4,0,0
83.9,0,2924,0,2924,0,458,2456,0,10,0,0
84,0,2934,0,2934,0,502,2422,0,10,0,0
84.1,0,2941,0,2941,0,460,2474,0,7,0,0
84.2,0,2947,0,2947,0,514,2427,0,6,0,0
84.3,0,2953,0,2953,0,515,2432,0,6,0,0
84.4,0,2965,0,2965,0,524,2429,0,12,0,0
84.5,0,2973,0,2973,0,491,2474,0,8,0,0
84.6,0,2978,0,2978,0,519,2454,0,5,0,0
84.7,0,2984,0,2984,0,497,2481,0,6,0,0
84.8,0,2989,0,2989,0,472,2512,0,5,0,0
84.9,0,3003,0,3003,0,523,2466,0,14,0,0
85,0,3010,0,3010,0,492,2511,0,7,0,0
85.1,0,3019,0,3019,0,488,2522,0,9,0,0
85.2,0,3029,0,3029,0,521,2498,0,10,0,0
85.3,0,3038,0,3038,0,489,2540,0,9,0,0
85.4,0,3044,0,3044,0,473,2565,0,6,0,0
85.5,0,3051,0,3051,0,477,2567,0,7,0,0
85.6,0,3059,0,3059,0,507,2544,0,8,0,0
85.7,0,3067,0,3067,0,534,2525,0,8,0,0
85.8,0,3074,0,3074,0,505,2562,0,7,0,0
85.9,0,3083,0,3083,0,531,2543,0,9,0,0
86,0,3092,0,3092,0,540,2543,0,9,0,0
86.1,0,3097,0,3097,0,505,2587,0,5,0,0
86.2,0,3103,0,3103,0,497,2600,0,6,0,0
86.3,0,3110,0,3110,0,516,2587,0,7,0,0
86.4,0,3116,0,3116,0,471,2639,0,6,0,0
86.5,0,3126,0,3126,0,546,2570,0,10,0,0
86.6,0,3133,0,3133,0,489,2637,0,7,0,0
86.7,0,3144,0,3144,0,523,2610,0,11,0,0
86.8,0,3159,0,3159,0,501,2643,0,15,0,0
86.9,0,3168,0,3168,0,503,2656,0,9,0,0
87,0,3175,0,3175,0,521,2647,0,7,0,0
87.1,0,3180,0,3180,0,539,2636,0,5,0,0
87.2,0,3187,0,3187,0,489,2691,0,7,0,0
87.3,0,3201,0,3201,0,525,2662,0,14,0,0
87.4,0,3208,0,3208,0,549,2652,0,7,0,0
87.5,0,3218,0,3218,0,532,2676,0,10,0,0
87.6,0,3227,0,3227,0,522,2696,0,9,0,0
87.7,0,3240,0,3240,0,532,2695,0,13,0,0
87.8,0,3247,0,3247,0,511,2729,0,7,0,0
87.9,0,3253,0,3253,0,515,2732,0,6,0,0
88,0,3255,0,3255,0,531,2722,0,2,0,0
88.1,0,3262,0,3262,0,529,2726,0,7,0,0
88.2,0,3270,0,3270,0,552,2710,0,8,0,0
88.3,0,3278,0,3278,0,500,2770,0,8,0,0
88.4,0,3288,0,3288,0,511,2767,0,10,0,0
88.5,0,3299,0,3299,0,535,2753,0,11,0,0
88.6,0,3306,0,3306,0,482,2817,0,7,0,0
88.7,0,3315,0,3315,0,557,2749,0,9,0,0
88.8,0,3324,0,3324,0,519,2796,0,9,0,0
88.9,0,3333,0,3333,0,527,2797,0,9,0,0
89,0,3339,0,3339,0,543,2790,0,6,0,0
89.1,0,3349,0,3349,0,526,2813,0,10,0,0
89.2,0,3356,0,3356,0,541,2808,0,7,0,0
89.3,0,3363,0,3363,0,581,2775,0,7,0,0
89.4,0,3370,0,3370,0,536,2827,0,7,0,0
89.5,0,3376,0,3376,0,559,2811,0,6,0,0
89.6,0,3385,0,3385,0,530,2846,0,9,0,0
89.7,0,3397,0,3397,0,546,2839,0,12,0,0
89.8,0,3402,0,3402,0,524,2873,0,5,0,0
89.9,0,3414,0,3414,0,545,2857,0,12,0,0
90,0,3420,0,3420,0,525,2889,0,6,0,0
90.1,0,3426,0,3426,0,554,2866,0,6,0,0
90.2,0,3435,0,3435,0,562,2864,0,9,0,0
90.3,0,3451,0,3451,0,543,2892,0,16,0,0
90.4,0,3457,0,3457,0,551,2900,0,6,0,0
90.5,0,3469,0,3469,0,581,2876,0,12,0,0
90.6,0,3479,0,3479,0,576,2893,0,10,0,0
90.7,0,3484,0,3484,0,566,2913,0,5,0,0
90.8,0,3499,0,3499,0,581,2903,0,15,0,0
90.9,0,3503,0,3503,0,578,2921,0,4,0,0
91,0,3513,0,3513,0,577,2926,0,10,0,0
91.1,0,3522,0,3522,0,562,2951,0,9,0,0
91.2,0,3531,0,3531,0,606,2916,0,9,0,0
91.3,0,3540,0,3540,0,549,2982,0,9,0,0
91.4,0,3548,0,3548,0,576,2964,0,8,0,0
91.5,0,3559,0,3559,0,592,2956,0,11,0,0
91.6,0,3564,0,3564,0,617,2942,0,5,0,0
91.7,0,3568,0,3568,0,561,3003,0,4,0,0
91.8,0,3579,0,3579,0,528,3040,0,11,0,0
91.9,0,3585,0,3585,0,560,3019,0,6,0,0
92,0,3591,0,3591,0,568,3017,0,6,0,0
92.1,0,3600,0,3600,0,576,3015,0,9,0,0
92.2,0,3609,0,3609,0,560,3040,0,9,0,0
92.3,0,3625,0,3625,0,631,2978,0,16,0,0
92.4,0,3629,0,3629,0,602,3023,0,4,0,0
92.5,0,3636,0,3636,0,632,2997,0,7,0,0
92.6,0,3644,0,3644,0,582,3054,0,8,0,0
92.7,0,3652,0,3652,0,595,3049,0,8,0,0
92.8,0,3658,0,3658,0,564,3088,0,6,0,0
92.9,0,3664,0,3664,0,588,3070,0,6,0,0
93,0,3671,0,3671,0,602,3062,0,7,0,0
93.1,0,3677,0,3677,0,587,3084,0,6,0,0
93.2,0,3679,0,3679,0,573,3104,0,2,0,0
93.3,0,3685,0,3685,0,558,3121,0,6,0,0
93.4,0,3694,0,3694,0,631,3054,0,9,0,0
93.5,0,3700,0,3700,0,561,3133,0,6,0,0
93.6,0,3707,0,3707,0,599,3101,0,7,0,0
93.7,0,3720,0,3720,0,568,3139,0,13,0,0
93.8,0,3727,0,3727,0,600,3120,0,7,0,0
93.9,0,3735,0,3735,0,610,3117,0,8,0,0
94,0,3745,0,3745,0,580,3155,0,10,0,0
94.1,0,3752,0,3752,0,626,3119,0,7,0,0
94.2,0,3763,0,3763,0,607,3145,0,11,0,0
94.3,0,3775,0,3775,0,608,3155,0,12,0,0
94.4,0,3791,0,3791,0,626,3149,0,16,0,0
94.5,0,3802,0,3802,0,643,3148,0,11,0,0
94.6,0,3812,0,3812,0,609,3193,0,10,0,0
94.7,0,3821,0,3821,0,644,3168,0,9,0,0
94.8,0,3828,0,3828,0,586,3235,0,7,0,0
94.9,0,3838,0,3838,0,621,3207,0,10,0,0
95,0,3844,0,3844,0,612,3226,0,6,0,0
95.1,0,3853,0,3853,0,616,3228,0,9,0,0
95.2,0,3859,0,3859,0,592,3261,0,6,0,0
95.3,0,3867,0,3867,0,585,3274,0,8,0,0
95.4,0,3876,0,3876,0,583,3284,0,9,0,0
95.5,0,3888,0,3888,0,594,3282,0,12,0,0
95.6,0,3893,0,3893,0,626,3262,0,5,0,0
95.7,0,3900,0,3900,0,609,3284,0,7,0,0
95.8,0,3906,0,3906,0,619,3281,0,6,0,0
95.9,0,3915,0,3915,0,611,3295,0,9,0,0
96,0,3922,0,3922,0,606,3309,0,7,0,0
96.1,0,3929,0,3929,0,616,3306,0,7,0,0
96.2,0,3937,0,3937,0,595,3334,0,8,0,0
96.3,0,3944,0,3944,0,641,3296,0,7,0,0
96.4,0,3954,0,3954,0,596,3348,0,10,0,0
96.5,0,3963,0,3963,0,615,3339,0,9,0,0
96.6,0,3967,0,3967,0,655,3308,0,4,0,0
96.7,0,3973,0,3973,0,658,3309,0,6,0,0
96.8,0,3984,0,3984,0,632,3341,0,11,0,0
96.9,0,3999,0,3999,0,657,3327,0,15,0,0
97,0,4009,0,4009,0,582,3417,0,10,0,0
97.1,0,4019,0,4019,0,636,3373,0,10,0,0
97.2,0,4025,0,4025,0,626,3393,0,6,0,0
97.3,0,4036,0,4036,0,665,3360,0,11,0,0
97.4,0,4041,0,4041,0,649,3387,0,5,0,0
97.5,0,4047,0,4047,0,662,3379,0,6,0,0
97.6,0,4054,0,4054,0,622,3425,0,7,0,0
97.7,0,4064,0,4064,0,599,3455,0,10,0,0
97.8,0,4068,0,4068,0,627,3437,0,4,0,0
97.9,0,4075,0,4075,0,640,3428,0,7,0,0
98,0,4085,0,4085,0,664,3411,0,10,0,0
98.1,0,4097,0,4097,0,650,3435,0,12,0,0
98.2,0,4105,0,4105,0,675,3422,0,8,0,0
98.3,0,4114,0,4114,0,658,3447,0,9,0,0
98.4,0,4128,0,4128,0,682,3432,0,14,0,0
98.5,0,4137,0,4137,0,695,3433,0,9,0,0
98.6,0,4146,0,4146,0,622,3515,0,9,0,0
98.7,0,4153,0,4153,0,677,3469,0,7,0,0
98.8,0,4162,0,4162,0,662,3491,0,9,0,0
98.9,0,4173,0,4173,0,690,3472,0,11,0,0
99,0,4183,0,4183,0,628,3545,0,10,0,0
99.1,0,4191,0,4191,0,684,3499,0,8,0,0
99.2,0,4203,0,4203,0,625,3566,0,12,0,0
99.3,0,4214,0,4214,0,669,3534,0,11,0,0
99.4,0,4226,0,4226,0,676,3538,0,12,0,0
99.5,0,4234,0,4234,0,671,3555,0,8,0,0
99.6,0,4239,0,4239,0,658,3576,0,5,0,0
99.7,0,4248,0,4248,0,658,3581,0,9,0,0
99.8,0,4257,0,4257,0,645,3603,0,9,0,0
99.9,0,4266,0,4266,0,675,3582,0,9,0,0
100,0,4279,0,4279,0,665,3601,0,13,0,0
100.1,0,4294,0,4294,0,675,3604,0,15,0,0
100.2,0,4306,0,4306,0,683,3611,0,12,0,0
100.3,0,4316,0,4316,0,681,3625,0,10,0,0
100.4,0,4333,0,4333,0,636,3680,0,17,0,0
100.5,0,4342,0,4342,0,681,3652,0,9,0,0
